file_name,highest_peak,0_FFT mean coefficient_32,mean,standard_deviation,rms_val,top3_peak,entropy,kurtosis_val,skewness,time_diff,peak_to_peak,,pca_comp_0,pca_comp_1,pca_comp_2,max_frequency
2004.02.13.08.42.39,0.042452241,5.88E-05,0.060548242,0.000766011,0.076750407,0.064643628,4.857006444,0.410212258,-0.000749308,165600,0.793,,-11311197.45,380627.3898,-369.2695814,123.1809747
2004.02.13.08.52.39,0.039974621,6.56E-05,0.061009326,0.000776923,0.077756004,0.064061793,4.868024395,0.500974205,-0.040489837,166200,0.752,,-10774914.08,381618.4326,-398.7069434,123.1809747
2004.02.13.09.02.39,0.039117851,8.17E-05,0.061487207,0.000779191,0.078292074,0.060811565,4.874205281,0.504321406,-0.010466709,166800,0.767,,-10717737.85,381188.1567,-341.9936924,123.1809747
2004.02.13.09.12.39,0.037797608,6.72E-05,0.061328516,0.000775871,0.077710442,0.063523452,4.870046572,0.365750963,0.030043316,167400,0.71,,-12652378.51,374848.4017,-375.6453469,123.1809747
2004.02.13.09.22.39,0.038074463,6.41E-05,0.060148975,0.00076846,0.076475144,0.063759582,4.851814737,0.414344142,-0.013216609,168000,0.827,,-10191000.63,381550.8626,-346.4636861,123.1809747
2004.02.13.09.32.39,0.034423572,5.83E-05,0.061196533,0.000771407,0.077804364,0.065163031,4.867505777,0.601446146,0.012227311,168600,0.656,,-14614422.73,367827.4823,-367.690287,123.1809747
2004.02.13.09.42.39,0.042095123,6.45E-05,0.059392432,0.000759234,0.075213455,0.063057439,4.837781063,0.30698502,0.005750048,169200,0.698,,-11696593.59,375884.0864,-360.4126382,123.1809747
2004.02.13.09.52.39,0.031342712,6.59E-05,0.060437158,0.00076662,0.076787083,0.065339275,4.857167206,0.410971104,0.014519337,169800,0.825,,-12352132.91,373339.2325,-372.3823296,123.1809747
2004.02.13.10.02.39,0.041002022,6.36E-05,0.060983252,0.000763746,0.07742113,0.061910526,4.863643785,0.505432539,0.011219183,170400,0.915,,-13016924.64,370766.8838,-370.2334033,123.1809747
2004.02.13.10.12.39,0.040443782,4.18E-05,0.06026875,0.00076451,0.076582312,0.062066674,4.85237145,0.60147175,-0.046256797,171000,0.679,,-15195472.96,363703.5268,-417.792534,123.1809747
2004.02.13.10.22.39,0.044487019,6.57E-05,0.060636328,0.000773781,0.076777647,0.063679145,4.858718334,0.285974613,-0.019917278,171600,0.751,,-13287324.15,368764.7246,-360.6905588,123.1809747
2004.02.13.10.32.39,0.041149339,5.48E-05,0.059840039,0.000762315,0.075911355,0.063725702,4.845818003,0.373709924,-0.045687231,172200,0.781,,-13012915.89,368978.8619,-340.6299291,123.1809747
2004.02.13.10.42.39,0.043214645,6.50E-05,0.059756299,0.000757798,0.075884799,0.063210545,4.843469771,0.501537777,0.041775033,172800,0.725,,-13192659.37,367845.6324,-322.1736512,123.1809747
2004.02.13.10.52.39,0.043254011,6.40E-05,0.060063867,0.000760318,0.076056982,0.064705928,4.848536932,0.315665918,0.01132948,173400,0.818,,-13423330.64,366561.3974,-320.4513813,123.1809747
2004.02.13.11.02.39,0.037904399,6.29E-05,0.059673438,0.000754306,0.075625561,0.064175162,4.842103115,0.416130742,0.041222561,174000,0.681,,-13568820.58,365529.5464,-366.7190536,123.1809747
2004.02.13.11.12.39,0.040424864,4.24E-05,0.059917236,0.000757874,0.076210968,0.06195643,4.84767805,0.442148693,0.00205088,174600,0.735,,-14440154.77,362344.3285,-413.1666426,123.1809747
2004.02.13.11.22.39,0.044390684,5.60E-05,0.060454346,0.000773251,0.076801354,0.064545187,4.857481063,0.38489172,-0.010241599,175200,0.745,,-14500378.91,361565.8362,-361.7590584,123.1809747
2004.02.13.11.32.39,0.038974354,5.35E-05,0.059073584,0.00074731,0.075158006,0.060820825,4.83496762,0.488412978,0.046312899,175800,0.913,,-11449047.01,370018.3938,-372.2601469,123.1809747
2004.02.13.11.42.39,0.040300104,7.82E-05,0.061993652,0.000789342,0.078939709,0.06473693,4.882294973,0.530290576,0.016785013,176400,0.757,,-10641047.24,371815.8266,-284.4975271,123.1809747
2004.02.13.11.52.39,0.037619905,6.14E-05,0.060447363,0.000766828,0.076923983,0.063306104,4.858604763,0.477659989,0.035600506,177000,0.742,,-13142657.91,363793.8528,-373.3154397,123.1809747
2004.02.13.12.02.39,0.040522192,5.01E-05,0.060251318,0.000765861,0.076491642,0.060160521,4.852062894,0.455873129,-0.007074092,177600,0.662,,-12039135.58,366467.8839,-309.018812,123.1809747
2004.02.13.12.12.39,0.039638057,6.93E-05,0.060385205,0.000763735,0.076507452,0.059585025,4.855397883,0.25827231,-0.028724664,178200,0.725,,-12715993.68,363859.7072,-343.9311985,123.1809747
2004.02.13.12.22.39,0.036417919,7.82E-05,0.061078271,0.00077599,0.077398489,0.066929754,4.865281672,0.375633044,-0.014723813,178800,0.877,,-9533877.598,372700.3346,-328.3727056,123.1809747
2004.02.13.12.32.39,0.036116462,6.71E-05,0.061372949,0.000772047,0.078480063,0.061504821,4.875614408,0.605734986,-0.026233952,179400,0.813,,-10996516.2,367760.8937,-374.4677878,123.1809747
2004.02.13.12.42.39,0.035816508,5.60E-05,0.062010205,0.000787982,0.079046003,0.063502205,4.883389171,0.591912175,-0.014192705,180000,0.703,,-11307277.24,366239.0689,-309.9596384,123.1809747
2004.02.13.12.52.39,0.031605065,5.81E-05,0.06047168,0.000768815,0.076684854,0.065196018,4.856825969,0.369864195,-0.002826482,180600,0.786,,-12681264.94,361562.6294,-356.1017426,123.3030569
2004.02.13.13.02.39,0.041468202,6.57E-05,0.060983984,0.000776672,0.077311245,0.064802223,4.864358212,0.373573195,-0.050685875,181200,0.674,,-13520105.81,358473.9918,-360.8244649,123.1809747
2004.02.13.13.12.39,0.039670016,9.01E-05,0.060281494,0.000766015,0.07651274,0.061427701,4.854460057,0.34310003,-0.017636176,181800,0.756,,-11369324,364254.9408,-356.5033887,123.1809747
2004.02.13.13.22.39,0.035647134,7.54E-05,0.061896533,0.000786051,0.078531646,0.065719077,4.878206988,0.424562123,0.021152394,182400,0.777,,-9724466.678,368535.1609,-263.7002686,123.1809747
2004.02.13.13.32.39,0.027831708,6.05E-05,0.060445508,0.00076095,0.076953359,0.064848792,4.858281925,0.511810915,0.037879751,183000,0.81,,-12621702.03,359339.4126,-340.9662631,123.3030569
2004.02.13.13.42.39,0.038895806,7.46E-05,0.060856201,0.000774904,0.077362401,0.064337966,4.862731124,0.528245857,-0.027619672,183600,0.666,,-12085479.88,360330.3189,-303.887945,123.1809747
2004.02.13.13.52.39,0.029065812,6.41E-05,0.060012598,0.000763065,0.07617467,0.066840412,4.850303495,0.325454337,-0.032341059,184200,0.756,,-12872868.48,357394.2146,-345.9503026,123.3030569
2004.02.13.14.02.39,0.043417638,6.11E-05,0.061262158,0.000782939,0.077622213,0.06486666,4.867050374,0.440862848,-0.055859393,184800,0.786,,-11429416.05,361076.6447,-319.8599303,123.1809747
2004.02.13.14.12.39,0.033591514,6.91E-05,0.060606104,0.000773812,0.077253415,0.063583562,4.86169323,0.488639235,-0.048898222,185400,0.83,,-9074564.086,367463.2319,-233.6095789,123.1809747
2004.02.13.14.22.39,0.027755986,7.32E-05,0.061083301,0.000767285,0.077686366,0.067667454,4.867233423,0.537939095,-0.052700045,186000,0.735,,-12141937.04,357762.6837,-352.844718,123.1809747
2004.02.13.14.32.39,0.036072107,8.58E-05,0.061343066,0.000778713,0.07781754,0.061851071,4.869342967,0.437058591,0.007725014,186600,0.703,,-11603264.67,358761.0609,-277.267183,123.1809747
2004.02.13.14.42.39,0.041538598,6.42E-05,0.061139453,0.000767045,0.077282291,0.064663606,4.865005075,0.254194552,0.019673441,187200,0.828,,-13290215,353156.1971,-303.1105001,123.1809747
2004.02.13.14.52.39,0.038997047,7.05E-05,0.060455664,0.00076955,0.076387851,0.059427598,4.852259702,0.335347135,-0.003170471,187800,0.874,,-10440364.18,361011.0882,-276.8857689,123.1809747
2004.02.13.15.02.39,0.036358791,6.11E-05,0.061759863,0.000785816,0.078184666,0.06698606,4.875247537,0.380442745,0.000241679,188400,0.678,,-11687310.77,356711.7271,-253.8415743,123.1809747
2004.02.13.15.12.39,0.040750413,5.34E-05,0.060029639,0.000765145,0.076161444,0.060013318,4.850364086,0.319405192,-0.036797344,189000,0.701,,-15328752.16,345308.2467,-328.641926,123.1809747
2004.02.13.15.22.39,0.042694672,6.12E-05,0.059599658,0.000763435,0.075342586,0.063204964,4.8404114,0.291677106,0.005130003,189600,0.715,,-14472220.63,347249.2385,-370.7770551,123.1809747
2004.02.13.15.32.39,0.043355916,5.03E-05,0.060474072,0.000782109,0.076894268,0.065337482,4.858550529,0.409559809,-0.007305915,190200,0.671,,-14211046.14,347424.2119,-300.1321466,123.1809747
2004.02.13.15.42.39,0.041847636,7.34E-05,0.059729492,0.000759053,0.075484197,0.062828125,4.840037973,0.328808662,-0.000918556,190800,0.972,,-10636894.71,357427.9433,-287.0042504,123.1809747
2004.02.13.15.52.39,0.033348385,6.70E-05,0.061590479,0.000778284,0.078263018,0.064946806,4.875529009,0.4398805,0.021390091,191400,0.757,,-13316551.46,348878.0885,-267.4092655,123.1809747
2004.02.13.16.02.39,0.042466306,6.99E-05,0.059642334,0.000762208,0.07547407,0.064251519,4.840325217,0.343172549,0.010588197,192000,0.771,,-15809883.21,340880.6702,-364.0410885,123.1809747
2004.02.13.16.12.39,0.042329893,6.44E-05,0.059424658,0.00075897,0.075560675,0.060982245,4.841217562,0.442935335,0.004951611,192600,0.745,,-13958443.64,345773.5935,-327.5199329,123.1809747
2004.02.13.16.22.39,0.042036387,6.52E-05,0.06048623,0.000767957,0.076678248,0.06144974,4.854919168,0.425063409,0.032215542,193200,0.887,,-13919118.71,345290.1586,-340.3893208,123.1809747
2004.02.13.16.32.39,0.037738134,6.82E-05,0.060226904,0.000766618,0.076750792,0.064151189,4.853145307,0.708304086,0.025064992,193800,0.722,,-14571561.64,342754.5853,-312.7803543,123.1809747
2004.02.13.16.42.39,0.043517353,6.18E-05,0.060190723,0.000775114,0.076119838,0.067507761,4.847929751,0.34371284,-0.01761968,194400,0.669,,-15794002.11,338527.9095,-331.0205447,123.1809747
2004.02.13.16.52.39,0.039995828,6.93E-05,0.059485303,0.000753869,0.075165063,0.064258597,4.837374077,0.267315006,0.016945652,195000,0.656,,-12452843.37,347840.2308,-362.9494611,123.1809747
2004.02.13.17.02.39,0.035922377,5.57E-05,0.06154043,0.000776351,0.078091525,0.06295298,4.874950383,0.354120735,0.007882227,195600,0.805,,-15331513.79,338699.9099,-360.3713026,123.1809747
2004.02.13.17.12.39,0.043825724,7.59E-05,0.060072363,0.000771173,0.076356856,0.065662133,4.849604802,0.499092506,0.008385265,196200,0.755,,-11796006.66,348589.092,-291.2917326,123.1809747
2004.02.13.17.22.39,0.041551755,5.76E-05,0.061408789,0.000781242,0.077868061,0.062660631,4.872136554,0.349412752,-0.007268797,196800,0.745,,-10796649.86,350954.1505,-223.1426731,123.1809747
2004.02.13.17.32.39,0.03678357,7.51E-05,0.060334766,0.00077421,0.076610251,0.066374095,4.855091426,0.416092396,-0.005783318,197400,0.818,,-6973244.911,361697.3126,-201.8659812,123.1809747
2004.02.13.17.42.39,0.028904596,5.62E-05,0.061819531,0.000782696,0.078999642,0.063510206,4.882684827,0.627335608,0.002077646,198000,0.781,,-12665657.3,344209.1683,-239.4195199,123.1809747
2004.02.13.17.52.39,0.033144276,7.26E-05,0.059261279,0.000754096,0.075389854,0.066419462,4.836872234,0.508444446,0.029340557,198600,0.703,,-10558272.27,349861.1987,-273.655311,123.1809747
2004.02.13.18.02.39,0.038606517,5.68E-05,0.060583691,0.000768007,0.077231224,0.062277172,4.862748083,0.400509607,0.001504402,199200,0.723,,-12951645.35,342160.7921,-223.3160124,123.1809747
2004.02.13.18.12.39,0.042749491,8.20E-05,0.059595996,0.000756199,0.075310711,0.061981018,4.839398478,0.290530852,-0.019873257,199800,0.872,,-7954834.587,356385.2608,-172.5179515,123.1809747
2004.02.13.18.22.39,0.040217378,5.22E-05,0.061559814,0.000779329,0.078133122,0.064274475,4.872416655,0.566449078,0.046206706,200400,0.689,,-13504198.05,339321.2024,-306.4021817,123.1809747
2004.02.13.18.32.39,0.043262551,7.03E-05,0.061170459,0.000780792,0.077448165,0.062246736,4.867020388,0.287678687,0.002020952,201000,0.83,,-11264500.47,345365.9544,-264.8465982,123.1809747
2004.02.13.18.42.39,0.040284996,7.50E-05,0.060975635,0.000778061,0.07761624,0.062379486,4.866497677,0.516216487,-0.010304848,201600,0.752,,-12951366.6,339761.4102,-296.6116642,123.1809747
2004.02.13.18.52.39,0.044193341,7.91E-05,0.061459424,0.000782647,0.077737366,0.06318684,4.86949881,0.36586492,0.026530861,202200,0.798,,-10713140.05,345801.825,-245.469644,123.1809747
2004.02.13.19.02.39,0.031179261,6.78E-05,0.060092285,0.000751123,0.076578403,0.063014823,4.853285454,0.51254687,-0.019851269,202800,0.793,,-11821040.99,341914.9434,-248.7980681,123.0588925
2004.02.13.19.12.39,0.036566719,6.75E-05,0.059943506,0.000761563,0.076182824,0.066180878,4.848680371,0.381054399,0.001985615,203400,0.874,,-13270726.14,337014.0116,-243.7252766,123.1809747
2004.02.13.19.22.39,0.037443203,5.84E-05,0.059244336,0.00075249,0.075274115,0.058720966,4.836532669,0.451479273,-0.009227988,204000,0.754,,-11900351.11,340479.6249,-220.4152923,123.1809747
2004.02.13.19.32.39,0.039823559,7.40E-05,0.060382129,0.000769999,0.076535739,0.061483354,4.853816775,0.352529627,-0.113895632,204600,0.703,,-12574448.56,337879.6265,-274.7086537,123.1809747
2004.02.13.19.42.39,0.038256498,5.12E-05,0.060473633,0.000759541,0.076604937,0.05925935,4.854530719,0.346265341,-0.003349767,205200,0.791,,-11657731.5,339999.3252,-264.755045,123.1809747
2004.02.13.19.52.39,0.041116113,5.35E-05,0.062166455,0.000797832,0.078641269,0.061963891,4.881558032,0.362494092,0.004950697,205800,0.845,,-10841568.13,341820.681,-256.891961,123.1809747
2004.02.13.20.02.39,0.036521622,5.13E-05,0.060528564,0.000769593,0.077026845,0.065030368,4.858435446,0.542519366,-0.01971377,206400,0.833,,-12166111,337291.1977,-211.8351129,123.1809747
2004.02.13.20.12.39,0.042450586,5.99E-05,0.060183789,0.000775862,0.076546191,0.065238809,4.852380981,0.520015509,-0.019903944,207000,0.703,,-11263227,339369.8471,-231.5888697,123.1809747
2004.02.13.20.22.39,0.031370134,8.05E-05,0.06093833,0.000767949,0.077411795,0.065947725,4.865636904,0.43190081,0.050657215,207600,0.847,,-13059773.98,333439.8083,-265.3139063,123.1809747
2004.02.13.20.32.39,0.035297462,5.96E-05,0.059733008,0.000752447,0.075890322,0.05975126,4.844259665,0.509831159,-0.010439031,208200,0.903,,-15673120.37,325086.4047,-323.6344489,123.1809747
2004.02.13.20.42.39,0.034587446,5.11E-05,0.059664551,0.000760072,0.075643604,0.065308918,4.842484292,0.422204881,-0.045564031,208800,0.74,,-14156772.56,328985.1604,-292.1446182,123.1809747
2004.02.13.20.52.39,0.039539731,5.54E-05,0.059738037,0.00075818,0.075893641,0.061710238,4.84521748,0.385500456,0.007241653,209400,0.742,,-11386825,336603.1666,-215.8222936,123.1809747
2004.02.13.21.02.39,0.039115269,6.90E-05,0.060894775,0.00077267,0.077221404,0.063921854,4.86223212,0.350133094,-0.01788975,210000,0.733,,-11408350.96,335939.3321,-193.9419615,123.0588925
2004.02.13.21.12.39,0.0405534,7.14E-05,0.060446094,0.000779511,0.076694298,0.063127759,4.855879522,0.397450341,-0.011486986,210600,0.869,,-9891754.535,339838.8212,-146.5787451,123.1809747
2004.02.13.21.22.39,0.036477034,8.41E-05,0.060671582,0.000767209,0.076694451,0.062889581,4.854127524,0.454256781,0.019394004,211200,0.735,,-10365834.01,337832.2219,-195.4497443,123.1809747
2004.02.13.21.32.39,0.041537516,6.06E-05,0.059934082,0.000770796,0.076443502,0.062966126,4.85101988,0.462142208,-0.002604928,211800,0.715,,-10458392.65,336957.6338,-189.9356548,123.1809747
2004.02.13.21.42.39,0.031708647,9.21E-05,0.061668457,0.000784329,0.078062996,0.066772256,4.875025604,0.33114622,-0.007461671,212400,0.73,,-7613131.023,344798.9894,-129.4677409,123.1809747
2004.02.13.21.52.39,0.037536929,7.07E-05,0.06085459,0.000771098,0.077338203,0.061661264,4.864493529,0.427010866,-0.012023861,213000,0.747,,-11515532.5,332621.3835,-205.9448269,123.1809747
2004.02.13.22.02.39,0.032640558,6.60E-05,0.06080752,0.000768554,0.076949667,0.066558173,4.859575171,0.320109257,0.022963087,213600,0.803,,-8271125.515,341646.6738,-215.2076371,123.0588925
2004.02.13.22.12.39,0.029433593,6.86E-05,0.061980713,0.000782624,0.078916127,0.064686497,4.882663044,0.518621133,0.020848391,214200,0.728,,-13032200.3,326921.4528,-281.833075,123.1809747
2004.02.13.22.22.39,0.042117401,5.24E-05,0.06102793,0.000772511,0.077478119,0.062026101,4.865073019,0.406458968,0.017843254,214800,0.749,,-13077408.55,326187.3644,-279.2872797,123.1809747
2004.02.13.22.32.39,0.041016385,7.15E-05,0.060548193,0.000763399,0.076884363,0.060112918,4.858029972,0.408843065,0.002145226,215400,0.642,,-11071111.99,331539.841,-191.6818498,123.1809747
2004.02.13.22.42.39,0.041758148,5.68E-05,0.061289355,0.000781333,0.077432505,0.061549366,4.867222596,0.212097466,-0.026013527,216000,0.801,,-11503079.83,329658.1524,-232.3269067,123.1809747
2004.02.13.22.52.39,0.040609692,5.26E-05,0.061178809,0.00077064,0.07765238,0.058815954,4.867764206,0.466359803,-0.031461211,216600,0.713,,-10148043.56,333078.2945,-214.3952481,123.1809747
2004.02.13.23.02.39,0.039781478,7.54E-05,0.061737988,0.000779775,0.078451438,0.060780321,4.878884494,0.390315225,-0.012433716,217200,0.916,,-10416845.8,331680.8481,-191.3334283,123.1809747
2004.02.13.23.12.39,0.028812932,6.74E-05,0.061184326,0.000770791,0.077465412,0.066869225,4.866400008,0.398159885,-0.00027567,217800,0.796,,-11669966.44,327363.0034,-230.4133251,123.0588925
2004.02.13.23.22.39,0.037327631,5.82E-05,0.060832666,0.000756514,0.077023694,0.06135861,4.860664161,0.321962413,-0.000330137,218400,0.679,,-12097106.52,325495.865,-211.7164444,123.1809747
2004.02.13.23.32.39,0.040856758,5.89E-05,0.059829639,0.000757966,0.076027634,0.061025702,4.847901649,0.378752541,-0.013967775,219000,0.728,,-10471619.84,329718.3616,-188.9841285,123.1809747
2004.02.13.23.42.39,0.031688369,6.94E-05,0.061067236,0.000774802,0.077402108,0.064199093,4.866673659,0.34209177,-0.004966223,219600,0.754,,-13756799.16,319371.6739,-305.5715979,123.1809747
2004.02.13.23.52.39,0.041247703,4.91E-05,0.061001904,0.000777587,0.077563489,0.061161375,4.867236875,0.473435847,0.013195323,305400,0.743,,-9432588.696,246400.9923,88.39180523,123.1809747
2004.02.14.00.02.39,0.03514648,5.63E-05,0.060413623,0.000765243,0.077003279,0.063551959,4.859817586,0.447202652,-0.013107538,306000,0.733,,-11030766.9,241059.5265,70.06502588,123.0588925
2004.02.14.00.12.39,0.038542017,5.62E-05,0.05996123,0.000768862,0.07633699,0.063111816,4.851835091,0.44715393,0.015299676,306600,0.845,,-11322805.64,239593.0646,59.95682012,123.0588925
2004.02.14.00.22.39,0.037704392,7.01E-05,0.060193652,0.00075711,0.076421257,0.059381986,4.849971534,0.546928975,0.014747629,307200,0.782,,-9378327.153,244761.8731,62.24603766,123.1809747
2004.02.14.00.32.39,0.041254494,7.89E-05,0.061523535,0.000777044,0.078216216,0.061749838,4.876388572,0.403683685,-0.007929517,307800,0.73,,-9823464.014,242841.2958,68.32391487,123.1809747
2004.02.14.00.42.39,0.037407106,6.63E-05,0.061168799,0.000774795,0.077620206,0.060983205,4.86810234,0.379111127,0.025309353,308400,0.84,,-12626997.2,233923.7419,12.79990806,123.1809747
2004.02.14.00.52.39,0.039665735,7.29E-05,0.060855908,0.000773061,0.077170742,0.062056013,4.862684411,0.371300862,0.026650007,309000,0.83,,-10827828.28,238661.455,27.99697683,123.1809747
2004.02.14.01.02.39,0.041311853,4.52E-05,0.061240967,0.00077643,0.077855376,0.060521008,4.869589241,0.505074334,0.016957315,309600,0.711,,-16208843.64,222096.9984,-57.03207849,123.1809747
2004.02.14.01.12.39,0.042743092,6.01E-05,0.060006494,0.000769365,0.076145146,0.063567069,4.849348936,0.328611076,0.00979763,310200,0.784,,-9860396.093,240331.6649,61.15315429,123.1809747
2004.02.14.01.22.39,0.040796526,4.72E-05,0.061500781,0.000777898,0.078115794,0.062529925,4.872867993,0.425585879,0.013796723,310800,0.737,,-13418758.42,229174.7436,40.65152363,123.1809747
2004.02.14.01.32.39,0.043132582,7.35E-05,0.060510986,0.000768373,0.076466153,0.065895415,4.852975555,0.350546679,0.002853775,311400,0.725,,-8081268.368,244410.2258,159.0525854,123.1809747
2004.02.14.01.42.39,0.039555376,5.82E-05,0.061434863,0.000776745,0.077847334,0.059106952,4.872600267,0.300350657,0.013826117,312000,0.735,,-11594688.14,233386.3108,44.09107009,123.1809747
2004.02.14.01.52.39,0.042803684,5.29E-05,0.061867725,0.000787081,0.078096161,0.066558289,4.875285696,0.266868388,-0.043063586,312600,0.659,,-10262841.14,236737.6144,44.94685694,123.1809747
2004.02.14.02.02.39,0.04174974,7.83E-05,0.06162041,0.000788208,0.078533287,0.064448408,4.880871042,0.365358589,-0.018485022,313200,0.878,,-11457504.79,232593.2525,39.30200211,123.1809747
